Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-01 14:40:00,301.9100036621094,303.1600036621094,301.42999267578125,302.92449951171875,1037477,0.0,0.0
2025-07-01 14:45:00,302.9200134277344,303.1400146484375,301.94000244140625,302.1600036621094,775361,0.0,0.0
2025-07-01 14:50:00,302.1600036621094,302.43701171875,301.69000244140625,301.8699951171875,672855,0.0,0.0
2025-07-01 14:55:00,301.8616027832031,302.0,301.2701110839844,301.3999938964844,716740,0.0,0.0
2025-07-01 15:00:00,301.3800048828125,301.5799865722656,300.3299865722656,301.3500061035156,1215699,0.0,0.0
2025-07-01 15:05:00,301.343994140625,301.79998779296875,300.83099365234375,301.1112060546875,959479,0.0,0.0
2025-07-01 15:10:00,301.10400390625,301.7995910644531,300.59710693359375,301.4909973144531,926645,0.0,0.0
2025-07-01 15:15:00,301.4599914550781,301.94000244140625,301.1199951171875,301.2300109863281,760509,0.0,0.0
2025-07-01 15:20:00,301.25,302.57000732421875,301.20001220703125,302.5150146484375,859752,0.0,0.0
2025-07-01 15:25:00,302.4599914550781,302.92999267578125,302.29998779296875,302.8900146484375,869322,0.0,0.0
2025-07-01 15:30:00,302.9100036621094,304.0,302.760009765625,303.74578857421875,1394505,0.0,0.0
2025-07-01 15:35:00,303.7250061035156,304.4299011230469,303.1000061035156,303.30999755859375,1328956,0.0,0.0
2025-07-01 15:40:00,303.3110046386719,304.2799987792969,303.0400085449219,304.010009765625,1033249,0.0,0.0
2025-07-01 15:45:00,304.0400085449219,304.3900146484375,303.29998779296875,304.1492004394531,1194410,0.0,0.0
2025-07-01 15:50:00,304.1400146484375,304.20001220703125,302.6499938964844,302.7900085449219,1590800,0.0,0.0
2025-07-01 15:55:00,302.75,302.75,300.4800109863281,300.7099914550781,3789342,0.0,0.0
